category,rxnorm_code,rxnorm_name
Folic Acid,756031,ferric ammonium citrate 80 MG/ML / folic acid 0.1 MG/ML Oral Solution
Folic Acid,756032,ferric ammonium citrate 80 MG/ML / folic acid 0.5 MG/ML Oral Solution
Folic Acid,756301,folic acid 0.2 MG/ML / polysaccharide iron complex 20 MG/ML / vitamin B12 0.005 MG/ML Oral Solution
Folic Acid,756867,folic acid Oral Solution [Lexpec]
Folic Acid,757208,folic acid / teferrol / vitamin B12 Oral Solution
Folic Acid,757276,ferric ammonium citrate / folic acid Oral Solution
Folic Acid,763596,folic acid / vitamin B12 Disintegrating Oral Tablet
Folic Acid,763597,folic acid 0.8 MG / vitamin B12 1 MG Disintegrating Oral Tablet
Folic Acid,794976,folic acid 2.2 MG / pyridoxine 25 MG / vitamin B12 1.3 MG Oral Tablet
Folic Acid,795639,ferrous fumarate 20 MG/ML / folic acid 0.2 MG/ML Oral Solution
Folic Acid,795640,ferrous fumarate 20 MG/ML / folic acid 0.2 MG/ML [Irofol]
Folic Acid,795641,ferrous fumarate / folic acid Oral Solution [Irofol]
Folic Acid,795642,ferrous fumarate 20 MG/ML / folic acid 0.2 MG/ML Oral Solution [Irofol]
Folic Acid,795644,ferrous fumarate 15 MG/ML / folic acid 0.8 MG/ML Oral Solution
Folic Acid,795645,ferrous fumarate 15 MG/ML / folic acid 0.8 MG/ML [Irofol]
Folic Acid,795646,ferrous fumarate 15 MG/ML / folic acid 0.8 MG/ML Oral Solution [Irofol]
Folic Acid,802502,calcium ascorbate / calcium threonate / ferrous asparto glycinate / ferrous fumarate / folic acid / succinic acid / vitamin B12 Oral Tablet
Folic Acid,802503,calcium ascorbate 60 MG / calcium threonate 0.8 MG / ferrous asparto glycinate 50 MG / ferrous fumarate 101 MG / folic acid 1 MG / succinic acid 50 MG / vitamin B12 0.01 MG Oral Tablet
Folic Acid,802504,calcium ascorbate 60 MG / calcium threonate 0.8 MG / ferrous asparto glycinate 50 MG / ferrous fumarate 101 MG / folic acid 1 MG / succinic acid 50 MG / vitamin B12 0.01 MG [Anemagen]
Folic Acid,802505,calcium ascorbate / calcium threonate / ferrous asparto glycinate / ferrous fumarate / folic acid / succinic acid / vitamin B12 Oral Tablet [Anemagen]
Folic Acid,802506,calcium ascorbate 60 MG / calcium threonate 0.8 MG / ferrous asparto glycinate 50 MG / ferrous fumarate 101 MG / folic acid 1 MG / succinic acid 50 MG / vitamin B12 0.01 MG Oral Tablet [Anemagen]
Folic Acid,802692,copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule
Folic Acid,802693,copper sulfate 0.8 MG / ferrous fumarate 324 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / pantothenic acid 10 MG / pyridoxine 5 MG / riboflavin 6 MG / sodium ascorbate 200 MG / thiamine 10 MG / vitami...
Folic Acid,802694,copper sulfate 0.8 MG / ferrous fumarate 324 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / pantothenic acid 10 MG / pyridoxine 5 MG / riboflavin 6 MG / sodium ascorbate 200 MG / thiamine 10 MG / vitami...
Folic Acid,802695,copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate Oral Capsule [Ferrocite Plus]
Folic Acid,802696,copper sulfate 0.8 MG / ferrous fumarate 324 MG / folic acid 1 MG / magnesium sulfate 6.9 MG / manganese sulfate 1.3 MG / niacinamide 30 MG / pantothenic acid 10 MG / pyridoxine 5 MG / riboflavin 6 MG / sodium ascorbate 200 MG / thiamine 10 MG / vitami...
Folic Acid,802746,calcium ascorbate 60 MG / calcium threonate 0.8 MG / ferrous asparto glycinate 50 MG / ferrous fumarate 101 MG / folic acid 1 MG / succinic acid 50 MG / vitamin B12 0.01 MG [Multigen Plus]
Folic Acid,802747,calcium ascorbate / calcium threonate / ferrous asparto glycinate / ferrous fumarate / folic acid / succinic acid / vitamin B12 Oral Tablet [Multigen Plus]
Folic Acid,802748,calcium ascorbate 60 MG / calcium threonate 0.8 MG / ferrous asparto glycinate 50 MG / ferrous fumarate 101 MG / folic acid 1 MG / succinic acid 50 MG / vitamin B12 0.01 MG Oral Tablet [Multigen Plus]
Folic Acid,806511,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG [NuFol]
Folic Acid,806512,folic acid / vitamin B12 / vitamin B6 Oral Tablet [NuFol]
Folic Acid,806513,folic acid 2.5 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet [NuFol]
Folic Acid,806514,folic acid 0.2 MG/ML / polysaccharide iron complex 20 MG/ML / vitamin B12 0.05 MG/ML Oral Solution
Folic Acid,806515,folic acid 0.2 MG/ML / polysaccharide iron complex 20 MG/ML / vitamin B12 0.05 MG/ML [Hemocyte-F Elixir]
Folic Acid,806516,folic acid / polysaccharide iron complex / vitamin B12 Oral Solution [Hemocyte-F Elixir]
Folic Acid,806517,folic acid 0.2 MG/ML / polysaccharide iron complex 20 MG/ML / vitamin B12 0.05 MG/ML Oral Solution [Hemocyte-F Elixir]
Folic Acid,808513,folic acid 0.4 MG / vitamin B12 5 MG Sublingual Tablet
Folic Acid,808532,folic acid 2.2 MG / pyridoxine 25 MG / vitamin B12 1.3 MG [Vita-Respa]
Folic Acid,808533,folic acid / pyridoxine / vitamin B12 Oral Tablet [Vita-Respa]
Folic Acid,808534,folic acid 2.2 MG / pyridoxine 25 MG / vitamin B12 1.3 MG Oral Tablet [Vita-Respa]
Folic Acid,808554,docosahexaenoate / eicosapentaenoate / folic acid / phytosterols / vitamin B12 / vitamin B6 Oral Capsule
Folic Acid,808611,folic acid 0.4 MG / vitamin B12 1 MG Sublingual Tablet
Folic Acid,808900,folic acid 0.4 MG / vitamin B12 0.1 MG / vitamin B6 50 MG Oral Tablet
Folic Acid,809138,ascorbic acid / ferrous bisglycinate / folic acid / vitamin B12 Oral Capsule
Folic Acid,809139,ascorbic acid 60 MG / ferrous bisglycinate 28 MG / folic acid 0.4 MG / vitamin B12 0.008 MG Oral Capsule
Folic Acid,826649,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / zinc citrate Oral Tablet
Folic Acid,826650,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / zinc citrate 15 MG Oral Tablet
Folic Acid,826651,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / zinc citrate 15 MG [Dialyvite 800 with Zinc]
Folic Acid,826653,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / zinc citrate 15 MG Oral Tablet [Dialyvite 800 with Zinc]
Folic Acid,826656,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / zinc citrate 50 MG Oral Tablet
Folic Acid,826856,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Oral Tablet
Folic Acid,826857,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG Oral Tablet
Folic Acid,826858,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG [Dialyvite 800]
Folic Acid,826859,ascorbic acid / biotin / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Oral Tablet [Dialyvite 800]
Folic Acid,826860,ascorbic acid 60 MG / biotin 0.3 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG Oral Tablet [Dialyvite 800]
Folic Acid,826861,ascorbic acid / biotin / ferrous fumarate / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Oral Tablet
Folic Acid,826862,ascorbic acid 60 MG / biotin 0.3 MG / ferrous fumarate 29 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG Oral Tablet
Folic Acid,826863,ascorbic acid 60 MG / biotin 0.3 MG / ferrous fumarate 29 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG [Dialyvite 800 with Iron]
Folic Acid,826864,ascorbic acid / biotin / ferrous fumarate / folic acid / mecobalamin / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine Oral Tablet [Dialyvite 800 with Iron]
Folic Acid,826865,ascorbic acid 60 MG / biotin 0.3 MG / ferrous fumarate 29 MG / folic acid 0.8 MG / mecobalamin 0.006 MG / niacinamide 20 MG / pantothenate 10 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG Oral Tablet [Dialyvite 800 with Iron]
Folic Acid,828290,folic acid 1.6 MG
Folic Acid,828803,ascorbic acid / D-biotin / folic acid / niacinamide / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet
Folic Acid,828820,ascorbic acid / biotin / docusate / ferrous fumarate / folic acid / niacinamide / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet
Folic Acid,828822,ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet
Folic Acid,828827,ascorbic acid / biotin / folic acid / niacin / pantothenic acid / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Capsule
Folic Acid,830162,folic acid 0.8 MG / vitamin B12 0.4 MG / vitamin B6 25 MG Oral Tablet
Folic Acid,830736,docosahexaenoic acid 350 MG / eicosapentaenoic acid 35 MG / folic acid 1 MG / phytosterols 200 MG / vitamin B12 0.5 MG / vitamin B6 12.5 MG Oral Capsule
Folic Acid,836263,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Oral Tablet
Folic Acid,836266,ascorbic acid / docusate / folic acid / iron carbonyl / vitamin B12 Oral Tablet [Ferralet 90]
Folic Acid,836268,ascorbic acid 120 MG / docusate sodium 50 MG / folic acid 1 MG / iron carbonyl 90 MG / vitamin B12 0.012 MG Oral Tablet
Folic Acid,836269,ascorbic acid 120 MG / docusate sodium 50 MG / folic acid 1 MG / iron carbonyl 90 MG / vitamin B12 0.012 MG [Ferralet 90]
Folic Acid,836270,ascorbic acid 120 MG / docusate sodium 50 MG / folic acid 1 MG / iron carbonyl 90 MG / vitamin B12 0.012 MG Oral Tablet [Ferralet 90]
Folic Acid,844894,ferrous glycine sulfate 150 MG / folic acid 0.5 MG Extended Release Oral Tablet
Folic Acid,844895,ferrous glycine sulfate 308 MG / folic acid 0.5 MG Extended Release Oral Tablet
Folic Acid,844908,ferrous sulfate 150 MG / folic acid 0.5 MG Extended Release Oral Tablet
Folic Acid,844916,folic acid 2.5 MG / vitamin B12 2 MG / vitamin B6 25 MG Extended Release Oral Tablet
Folic Acid,852776,ascorbic acid / ferrous fumarate / folic acid / niacinamide / polysaccharide iron complex Oral Capsule
Folic Acid,852777,ascorbic acid 40 MG / ferrous fumarate 189 MG / folic acid 1 MG / niacinamide 3 MG / polysaccharide iron complex 62.5 MG Oral Capsule
Folic Acid,858334,folic acid 0.2 MG / vitamin B12 1 MG Sublingual Tablet
Folic Acid,861070,ascorbic acid 500 MG / ferrous sulfate 525 MG / folic acid 0.8 MG [Folitab]
Folic Acid,861071,ascorbic acid / ferrous sulfate / folic acid Extended Release Oral Tablet [Folitab]
Folic Acid,861072,ascorbic acid 500 MG / ferrous sulfate 525 MG / folic acid 0.8 MG Extended Release Oral Tablet [Folitab]
Folic Acid,861081,folic acid 1 MG / polysaccharide iron complex 150 MG / vitamin B12 0.025 MG [Ferrex 150 Forte]
Folic Acid,861082,folic acid / polysaccharide iron complex / vitamin B12 Oral Capsule [Ferrex 150 Forte]
Folic Acid,861083,folic acid 1 MG / polysaccharide iron complex 150 MG / vitamin B12 0.025 MG Oral Capsule [Ferrex 150 Forte]
Folic Acid,877463,ascorbic acid 60 MG / calcium pantothenate 10 MG / D-biotin 0.3 MG / folic acid 0.8 MG / niacinamide 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / vitamin B12 0.006 MG Oral Tablet
Folic Acid,877464,ascorbic acid 60 MG / calcium pantothenate 10 MG / D-biotin 0.3 MG / folic acid 0.8 MG / niacinamide 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / vitamin B12 0.006 MG [Rena-Vite]
Folic Acid,877465,ascorbic acid / D-biotin / folic acid / niacinamide / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Tablet [Rena-Vite]
Folic Acid,877466,ascorbic acid 60 MG / calcium pantothenate 10 MG / D-biotin 0.3 MG / folic acid 0.8 MG / niacinamide 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine 1.5 MG / vitamin B12 0.006 MG Oral Tablet [Rena-Vite]
Folic Acid,880943,folic acid 2.2 MG / vitamin B12 1 MG / vitamin B6 25 MG [TL Gard Rx]
Folic Acid,880944,folic acid / vitamin B12 / vitamin B6 Oral Tablet [TL Gard Rx]
Folic Acid,880945,folic acid 2.2 MG / vitamin B12 1 MG / vitamin B6 25 MG Oral Tablet [TL Gard Rx]
Folic Acid,883503,ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Oral Capsule [Ferrogels]
Folic Acid,891457,alpha tocopherol / ascorbic acid / cholecalciferol / copper sulfate / docusate / folic acid / iron carbonyl / magnesium oxide / pyridoxine / riboflavin / thiamine / vitamin A / vitamin B12 / zinc sulfate Oral Tablet
Folic Acid,891458,alpha tocopherol 30 UNT / ascorbic acid 60 MG / cholecalciferol 400 UNT / copper sulfate 2 MG / docusate sodium 50 MG / folic acid 1 MG / iron carbonyl 90 MG / magnesium oxide 25 MG / pyridoxine hydrochloride 3 MG / retinol acetate 3500 UNT / riboflavi...
Folic Acid,891460,{91 (alpha tocopherol 30 UNT / ascorbic acid 60 MG / cholecalciferol 400 UNT / copper sulfate 2 MG / docusate sodium 50 MG / folic acid 1 MG / iron carbonyl 90 MG / magnesium oxide 25 MG / pyridoxine hydrochloride 3 MG / retinol acetate 3500 UNT / ribo...
Folic Acid,891521,ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12 Oral Capsule
Folic Acid,891522,ascorbic acid 100 MG / biotin 0.15 MG / calcium pantothenate 5 MG / folic acid 1 MG / niacin 20 MG / pyridoxine 10 MG / riboflavin 1.7 MG / thiamine mononitrate 1.5 MG / vitamin B12 0.006 MG Oral Capsule
Folic Acid,896789,folic acid 0.8 MG / intrinsic factor 20 MG / vitamin B12 0.5 MG Oral Tablet
Folic Acid,978675,folic acid / heme iron polypeptide / polysaccharide iron complex / vitamin B12 Oral Tablet
Folic Acid,978676,folic acid 1 MG / heme iron polypeptide 6 MG / polysaccharide iron complex 22 MG / vitamin B12 0.025 MG Oral Tablet
Folic Acid,978678,folic acid 1 MG / heme iron polypeptide 6 MG / polysaccharide iron complex 22 MG / vitamin B12 0.025 MG [BiferaRx]
Folic Acid,978679,folic acid / heme iron polypeptide / polysaccharide iron complex / vitamin B12 Oral Tablet [BiferaRx]
Folic Acid,978680,folic acid 1 MG / heme iron polypeptide 6 MG / polysaccharide iron complex 22 MG / vitamin B12 0.025 MG Oral Tablet [BiferaRx]
Folic Acid,979336,folic acid 1 MG / polysaccharide iron complex 150 MG / vitamin B12 0.025 MG [Poly Iron 150 Forte]
Folic Acid,979337,folic acid / polysaccharide iron complex / vitamin B12 Oral Capsule [Poly Iron 150 Forte]
Folic Acid,979338,folic acid 1 MG / polysaccharide iron complex 150 MG / vitamin B12 0.025 MG Oral Capsule [Poly Iron 150 Forte]
Folic Acid,991199,folic acid 7.5 MG
Folic Acid,991200,folic acid 7.5 MG Oral Tablet
Folic Acid,991202,folic acid 7.5 MG [Vilofane]
Folic Acid,991203,folic acid Oral Tablet [Vilofane]
Folic Acid,991204,folic acid 7.5 MG Oral Tablet [Vilofane]
Folic Acid,994887,ascorbic acid / folic acid / polysaccharide iron complex / vitamin B12 Oral Solution
Folic Acid,994888,ascorbic acid 12 MG/ML / folic acid 0.2 MG/ML / polysaccharide iron complex 20 MG/ML / vitamin B12 0.003 MG/ML Oral Solution
Folic Acid,994897,folic acid / iron carbonyl Oral Tablet
Folic Acid,994898,folic acid 0.8 MG / iron carbonyl 82 MG Oral Tablet
Folic Acid,995849,folic acid 2 MG
Folic Acid,997950,folic acid 0.8 MG / vitamin B12 0.115 MG / vitamin B6 10 MG [Foltabs]
Folic Acid,997951,folic acid 0.8 MG / vitamin B12 0.115 MG / vitamin B6 10 MG Oral Tablet [Foltabs]
Folic Acid,999470,folic acid 2.2 MG / vitamin B12 0.5 MG / vitamin B6 25 MG [Folcaps]
Folic Acid,999471,folic acid / vitamin B12 / vitamin B6 Oral Tablet [Folcaps]
Folic Acid,999472,folic acid 2.2 MG / vitamin B12 0.5 MG / vitamin B6 25 MG Oral Tablet [Folcaps]
Folic Acid,999534,docosahexaenoic acid 350 MG / eicosapentaenoic acid 35 MG / folic acid 1 MG / phytosterols 200 MG / vitamin B12 0.5 MG / vitamin B6 12.5 MG [Mi-Omega]
Folic Acid,999535,docosahexaenoate / eicosapentaenoate / folic acid / phytosterols / vitamin B12 / vitamin B6 Oral Capsule [Mi-Omega]
Folic Acid,999536,docosahexaenoic acid 350 MG / eicosapentaenoic acid 35 MG / folic acid 1 MG / phytosterols 200 MG / vitamin B12 0.5 MG / vitamin B6 12.5 MG Oral Capsule [Mi-Omega]
Folic Acid,999698,ascorbic acid / folic acid / iron carbonyl / vitamin B12 Oral Capsule
Folic Acid,999699,ascorbic acid 320 MG / folic acid 1 MG / iron carbonyl 100 MG / vitamin B12 0.025 MG Oral Capsule
Folic Acid,999701,ascorbic acid 320 MG / folic acid 1 MG / iron carbonyl 100 MG / vitamin B12 0.025 MG [RE KAR CE PLUS]
Folic Acid,999702,ascorbic acid / folic acid / iron carbonyl / vitamin B12 Oral Capsule [RE KAR CE PLUS]
Folic Acid,999703,ascorbic acid 320 MG / folic acid 1 MG / iron carbonyl 100 MG / vitamin B12 0.025 MG Oral Capsule [RE KAR CE PLUS]
Folic Acid,999747,ascorbic acid 250 MG / ferrous fumarate 200 MG / folic acid 1 MG / vitamin B12 0.01 MG [Hematogen]
Folic Acid,999748,ascorbic acid / ferrous fumarate / folic acid / vitamin B12 Oral Capsule [Hematogen]
Folic Acid,999749,ascorbic acid 250 MG / ferrous fumarate 200 MG / folic acid 1 MG / vitamin B12 0.01 MG Oral Capsule [Hematogen]
Folic Acid,999781,ascorbic acid 60 MG / ferrous fumarate 460 MG / folic acid 1 MG / vitamin B12 0.01 MG [Hematogen]
Folic Acid,999783,ascorbic acid 60 MG / ferrous fumarate 460 MG / folic acid 1 MG / vitamin B12 0.01 MG Oral Capsule [Hematogen]
Folic Acid,999798,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12 Oral Capsule
Folic Acid,999799,ascorbic acid 75 MG / ferrous fumarate 333 MG / folic acid 0.5 MG / liver stomach concentrate 240 MG / vitamin B12 0.015 MG Oral Capsule
Folic Acid,999801,ascorbic acid 75 MG / ferrous fumarate 333 MG / folic acid 0.5 MG / liver stomach concentrate 240 MG / vitamin B12 0.015 MG [Ferotrin]
Folic Acid,999802,ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12 Oral Capsule [Ferotrin]
Folic Acid,999803,ascorbic acid 75 MG / ferrous fumarate 333 MG / folic acid 0.5 MG / liver stomach concentrate 240 MG / vitamin B12 0.015 MG Oral Capsule [Ferotrin]
Folic Acid,999804,ascorbic acid 60 MG / ferrous fumarate 460 MG / folic acid 1 MG / vitamin B12 0.01 MG [Ferrogels]
Folic Acid,999805,ascorbic acid 60 MG / ferrous fumarate 460 MG / folic acid 1 MG / vitamin B12 0.01 MG Oral Capsule [Ferrogels]
Folic Acid,999823,ascorbic acid 40 MG / ferrous fumarate 191 MG / folic acid 1 MG / niacinamide 3 MG / polysaccharide iron complex 136 MG Oral Capsule
Folic Acid,999824,ascorbic acid 40 MG / ferrous fumarate 191 MG / folic acid 1 MG / niacinamide 3 MG / polysaccharide iron complex 136 MG [Integra F]
Folic Acid,999825,ascorbic acid / ferrous fumarate / folic acid / niacinamide / polysaccharide iron complex Oral Capsule [Integra F]
Folic Acid,999826,ascorbic acid 40 MG / ferrous fumarate 191 MG / folic acid 1 MG / niacinamide 3 MG / polysaccharide iron complex 136 MG Oral Capsule [Integra F]
Folic Acid,999832,ferrous fumarate 162 MG / folic acid 1 MG / polysaccharide iron complex 115.2 MG Oral Capsule [Tandem F]
Inhaled corticosteroids,1085805,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1085807,240 ACTUAT triamcinolone acetonide 0.075 MG/ACTUAT Metered Dose Inhaler [Azmacort]
Inhaled corticosteroids,1148645,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1148646,28 ACTUAT fluticasone propionate 0.25 MG/ACTUAT Dry Powder Inhaler [Flovent]
Inhaled corticosteroids,1245270,60 ACTUAT flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1245275,60 ACTUAT flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler [Aerospan]
Inhaled corticosteroids,1245276,120 ACTUAT flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1245277,120 ACTUAT flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler [Aerospan]
Inhaled corticosteroids,1246288,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246290,120 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
Inhaled corticosteroids,1246304,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246306,120 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
Inhaled corticosteroids,1246308,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246310,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera]
Inhaled corticosteroids,1246311,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246313,120 ACTUAT formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera]
Inhaled corticosteroids,1246314,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246315,60 ACTUAT budesonide 0.08 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
Inhaled corticosteroids,1246316,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1246317,60 ACTUAT budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
Inhaled corticosteroids,1359463,mometasone furoate 0.11 MG/ACTUAT Dry Powder Inhaler [Asmanex]
Inhaled corticosteroids,1359464,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]
Inhaled corticosteroids,1359499,mometasone furoate 0.22 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1359546,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler [Symbicort]
Inhaled corticosteroids,1359560,fluticasone propionate 0.1 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1359571,budesonide 0.18 MG/ACTUAT Dry Powder Inhaler [Pulmicort]
Inhaled corticosteroids,1359572,flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359614,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.1 MG/ACTUAT Metered Dose Inhaler [Dulera]
Inhaled corticosteroids,1359660,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359714,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
Inhaled corticosteroids,1359715,flunisolide 0.08 MG/ACTUAT Metered Dose Inhaler [Aerospan]
Inhaled corticosteroids,1359716,formoterol fumarate 0.005 MG/ACTUAT / mometasone furoate 0.2 MG/ACTUAT Metered Dose Inhaler [Dulera]
Inhaled corticosteroids,1359736,ciclesonide 0.16 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359778,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
Inhaled corticosteroids,1359779,fluticasone propionate 0.1 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1359815,fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359816,fluticasone propionate 0.23 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359858,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1359859,fluticasone propionate 0.25 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler
Inhaled corticosteroids,1359861,budesonide 0.16 MG/ACTUAT / formoterol fumarate 0.0045 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359920,fluticasone propionate 0.045 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler
Inhaled corticosteroids,1359921,fluticasone propionate 0.115 MG/ACTUAT / salmeterol 0.021 MG/ACTUAT Metered Dose Inhaler [Advair]
Inhaled corticosteroids,1359991,fluticasone propionate 0.5 MG/ACTUAT / salmeterol 0.05 MG/ACTUAT Dry Powder Inhaler [Advair]
